연월	NO	monaCode	구분	소속	직위	이름	재산구분	본인과의 관계	재산의종류	소재지 면적 등 권리의 명세	종전가액	증가액	증가액실거래가격	감소액	감소액실거래가격	현재가액	변동사유
202603	1768	HXT76735	국회의원	국회	국회의원	박상혁	예금	배우자		(주)KEB하나은행 303,397(85,000 증가),KB라이프생명보험 0(24,000 감소), KB증권 92,310(53,013 감소), 국민은행 290,091(314,552 감소),미래에셋생명보험 10,533(6,019 증가), 미래에셋증권 224,142(133,152 증가), 삼성생명보험 102,393(12,168증가), 신한라이프생명보험 0(14,400 감소), 신한은행21(29 감소), 아이비케이투자증권(주) 2,677(2,677 증가), 주식회사 카카오뱅크 1,773(1,773 증가), 케이디비생명보험 0(14,400 감소), 케이뱅크 27(27 증가),한국투자증권 1	1206943	734305		913883		1027365	급여저축 및 생활비 지출
202603	1769	HXT76735	국회의원	국회	국회의원	박상혁	예금	부		농협중앙회 176,095(13,429 증가), 미래에셋증권 15	162681	168429		155000		176110	급여저축 및 생활비 지출
202603	1770	HXT76735	국회의원	국회	국회의원	박상혁	예금	모		(주)KEB하나은행 3	3	0		0		3	급여저축 및 생활비 지출
202603	1771	HXT76735	국회의원	국회	국회의원	박상혁	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 206,273(91,275 증가)	114998	91275		0		206273	후원금 증가로 인한 정치자금 일시적 예금 증가
202603	1772	HXT76735	국회의원	국회	국회의원	박상혁	증권	배우자	상장주식	브로드컴 50주(50주 증가), 엔비디아 0주(100주 감소), 코스맥스 100주(100주 증가), 한국전력공사보184주(143주 감소)	26296	43258		19740		49814	주식 매입 매수 등
202603	1773	HXT76735	국회의원	국회	국회의원	박상혁	증권	배우자	국채	국고 01125-3909(19-6) 0주	0	129684		0		129684	주식 매입 매수 등
202603	1774	HXT76735	국회의원	국회	국회의원	박상혁	증권	배우자	회사채	한국캐피탈548-3 150,000,000주(150,000,000주 증가)	0	150000		0		150000	주식 매입 매수 등
202603	1775	VZA76236	국회의원	국회	국회의원	박선원	토지	배우자	임야	경기도 하남시 감일동 356-29번지 24.00㎡ 중 5.99㎡(지분면적 1.63㎡ 증가)	12439	5333		0		17772	상속으로 인한 지분증가
202603	1776	VZA76236	국회의원	국회	국회의원	박선원	토지	배우자	임야	경기도 하남시 감일동 356-32번지 11.00㎡ 중 2.75㎡(지분면적 0.75㎡ 증가)	4850	2085		0		6935	상속으로 인한 지분증가
202603	1777	VZA76236	국회의원	국회	국회의원	박선원	토지	배우자	임야	경기도 하남시 감일동 356-35번지 163.00㎡ 중 40.74㎡(지분면적 11.11㎡ 증가)	71853	30893		0		102746	상속으로 인한 지분증가
